Date,Close,High,Low,Open,Volume,Stock_Name,Ticker,Country,Adj Close
2025-02-19,1068.9920654296875,1073.8956987573467,1064.0884321020285,1068.9920654296875,26400293.0,TSMC,2330.TW,Taiwan,
2025-02-20,1059.184814453125,1064.088447853371,1049.3775476526332,1059.184814453125,29643124.0,TSMC,2330.TW,Taiwan,
2025-02-21,1073.8956298828125,1073.8956298828125,1059.1847308433219,1064.0883638564856,28972910.0,TSMC,2330.TW,Taiwan,
2025-02-24,1054.2811279296875,1064.0883942360101,1054.2811279296875,1059.1847610828488,30822970.0,TSMC,2330.TW,Taiwan,
2025-02-25,1034.6666259765625,1039.5702592750297,1029.7629926780953,1034.6666259765625,45158522.0,TSMC,2330.TW,Taiwan,
2025-02-26,1039.5701904296875,1039.5701904296875,1024.8592915085128,1024.8592915085128,36768449.0,TSMC,2330.TW,Taiwan,
2025-02-27,1019.9556884765625,1044.4738540649414,1019.9556884765625,1044.4738540649414,55283596.0,TSMC,2330.TW,Taiwan,
2025-03-03,1000.3412475585938,1000.3412475585938,980.726713292739,980.726713292739,65621663.0,TSMC,2330.TW,Taiwan,
2025-03-04,980.7266845703125,990.5339514160156,976.8037778320313,976.8037778320313,64569262.0,TSMC,2330.TW,Taiwan,
2025-03-05,1000.3412475585938,1010.1485146915211,995.4376139921301,1000.3412475585938,41994320.0,TSMC,2330.TW,Taiwan,
2025-03-06,985.6302490234375,1005.2447813423119,985.6302490234375,1000.3411482625933,45187017.0,TSMC,2330.TW,Taiwan,
2025-03-07,985.6302490234375,990.5338821031561,980.7266159437189,985.6302490234375,40822280.0,TSMC,2330.TW,Taiwan,
2025-03-10,978.7651977539062,985.6302843112984,972.8808378475702,985.6302843112984,46849886.0,TSMC,2330.TW,Taiwan,
2025-03-11,952.28564453125,960.1314582863993,944.4398307761006,950.3241910924627,50204233.0,TSMC,2330.TW,Taiwan,
2025-03-12,968.9580078125,975.8230949123862,957.1892870698381,961.1121939840588,34184887.0,TSMC,2330.TW,Taiwan,
2025-03-13,946.4011840820312,985.6302487071932,946.4011840820312,980.726615629048,37035693.0,TSMC,2330.TW,Taiwan,
2025-03-14,940.5169067382812,950.324173753279,936.5939999322821,946.4012669472799,34333748.0,TSMC,2330.TW,Taiwan,
2025-03-17,951.3048095703125,966.0157086873792,949.3433563547036,958.1698958249436,31491061.0,TSMC,2330.TW,Taiwan,
2025-03-18,956.7240600585938,963.6211439107154,953.7681669791131,961.6505485243949,21575327.0,TSMC,2330.TW,Taiwan,
2025-03-19,938.00341796875,952.7828835880055,936.0328225528492,950.8122881721048,35245036.0,TSMC,2330.TW,Taiwan,
2025-03-20,970.5182495117188,970.5182495117188,956.7240814983543,963.6211655050365,28715956.0,TSMC,2330.TW,Taiwan,
2025-03-21,957.7092895507812,972.4887538957007,955.7386943047919,970.5181586497114,39214916.0,TSMC,2330.TW,Taiwan,
2025-03-24,957.7092895507812,972.4887538957007,957.7092895507812,971.503456272706,16121506.0,TSMC,2330.TW,Taiwan,
2025-03-25,975.4447021484375,980.3711905431265,970.5182137537483,974.4594044694996,26167428.0,TSMC,2330.TW,Taiwan,
2025-03-26,965.5917358398438,980.3712011843312,965.5917358398438,980.3712011843312,21735917.0,TSMC,2330.TW,Taiwan,
2025-03-27,943.9151611328125,949.8269471106797,943.9151611328125,946.871054121746,34563256.0,TSMC,2330.TW,Taiwan,
2025-03-28,938.00341796875,940.9593110926011,932.0916317210477,932.0916317210477,33101234.0,TSMC,2330.TW,Taiwan,
2025-03-31,896.6209106445312,910.415078500601,896.6209106445312,906.4738876845811,51064611.0,TSMC,2330.TW,Taiwan,
2025-04-01,930.1209716796875,932.0915669586699,911.4003165293549,915.3415070873197,32197752.0,TSMC,2330.TW,Taiwan,
2025-04-02,928.150390625,938.003367170913,924.2092000066349,935.0474742071391,24849656.0,TSMC,2330.TW,Taiwan,
2025-04-07,835.5323486328125,835.5323486328125,835.5323486328125,835.5323486328125,23820773.0,TSMC,2330.TW,Taiwan,
2025-04-08,804.0028686523438,830.6059047474581,785.2822136224485,785.2822136224485,116648736.0,TSMC,2330.TW,Taiwan,
2025-04-09,773.4586791992188,813.8558841000697,768.532190796676,797.1058235314242,107582838.0,TSMC,2330.TW,Taiwan,
2025-04-10,850.3119506835938,850.3119506835938,850.3119506835938,850.3119506835938,19416428.0,TSMC,2330.TW,Taiwan,
2025-04-11,875.9296264648438,875.9296264648438,823.7088500839251,835.5324220946991,76103586.0,TSMC,2330.TW,Taiwan,
2025-04-14,852.2824096679688,889.7237178383535,852.2824096679688,881.8413371709041,66326054.0,TSMC,2330.TW,Taiwan,
2025-04-15,864.1061401367188,866.0767356672472,852.2825669535482,861.1502468409261,30562095.0,TSMC,2330.TW,Taiwan,
2025-04-16,842.4295043945312,856.2236717179505,839.4736113966557,854.2530763860334,42128082.0,TSMC,2330.TW,Taiwan,
2025-04-17,834.547119140625,843.4147980925325,829.6206308340097,836.5177144632711,33684502.0,TSMC,2330.TW,Taiwan,
2025-04-18,837.5029907226562,845.3853718118106,837.5029907226562,840.4588836310892,20101219.0,TSMC,2330.TW,Taiwan,
2025-04-21,822.7235717773438,834.5471440663595,819.7676787050898,831.5912509941055,18415705.0,TSMC,2330.TW,Taiwan,
2025-04-22,804.0028686523438,816.8117378833248,804.0028686523438,813.8558449838675,28888527.0,TSMC,2330.TW,Taiwan,
2025-04-23,860.1649169921875,860.1649169921875,835.5324737793528,840.4589624219198,37863656.0,TSMC,2330.TW,Taiwan,
2025-04-24,851.2972412109375,872.9737913343641,846.3707525465223,872.9737913343641,32238198.0,TSMC,2330.TW,Taiwan,
2025-04-25,874.9442749023438,887.7531437916799,872.9736796885998,886.7678461848078,34640282.0,TSMC,2330.TW,Taiwan,
2025-04-28,883.81201171875,884.7973093906772,879.8708210310409,884.7973093906772,21830091.0,TSMC,2330.TW,Taiwan,
2025-04-29,888.7384643554688,888.7384643554688,879.8707856645605,883.8119761938531,24362874.0,TSMC,2330.TW,Taiwan,
2025-04-30,894.6503295898438,894.6503295898438,885.7826501115303,887.7532455511556,35405654.0,TSMC,2330.TW,Taiwan,
2025-05-02,936.0328369140625,936.0328369140625,918.2974778988487,924.2092642372534,43873135.0,TSMC,2330.TW,Taiwan,
2025-05-05,924.209228515625,942.9298845303339,909.4297632408549,941.9445868453491,52770209.0,TSMC,2330.TW,Taiwan,
2025-05-06,906.473876953125,916.3268538765285,902.5326861837635,902.5326861837635,37538894.0,TSMC,2330.TW,Taiwan,
2025-05-07,914.356201171875,918.2973916941676,897.6061414521315,911.4003082801555,36907620.0,TSMC,2330.TW,Taiwan,
2025-05-08,904.5032348632812,925.19448533401,904.5032348632812,919.2826994852303,27985917.0,TSMC,2330.TW,Taiwan,
2025-05-09,935.0474853515625,935.0474853515625,920.268020356543,924.2092110218816,36383573.0,TSMC,2330.TW,Taiwan,
2025-05-12,942.9298706054688,947.8563589576395,938.0033822532981,939.9739775941664,23402547.0,TSMC,2330.TW,Taiwan,
2025-05-13,954.7534790039062,975.444730870864,954.7534790039062,975.444730870864,38047856.0,TSMC,2330.TW,Taiwan,
2025-05-14,984.3124389648438,984.3124389648438,973.4741638611267,975.4447593345299,40475123.0,TSMC,2330.TW,Taiwan,
2025-05-15,978.4005737304688,985.2976573317914,978.4005737304688,985.2976573317914,24662270.0,TSMC,2330.TW,Taiwan,
2025-05-16,983.3270874023438,983.3270874023438,974.4594082574329,976.4300036229687,16878650.0,TSMC,2330.TW,Taiwan,
2025-05-19,969.5328979492188,979.3858745543937,965.5917073071487,978.4005768938762,19906139.0,TSMC,2330.TW,Taiwan,
2025-05-20,963.6211547851562,979.385918053625,963.6211547851562,976.4300249407871,20897857.0,TSMC,2330.TW,Taiwan,
2025-05-21,975.4447021484375,984.3123812588778,968.5476183958727,971.5035114326862,26248757.0,TSMC,2330.TW,Taiwan,
2025-05-22,967.5623168945312,973.4741029448033,964.6064238693951,973.4741029448033,18747545.0,TSMC,2330.TW,Taiwan,
2025-05-23,969.5328979492188,978.4005768938762,960.6652190045612,978.4005768938762,22213030.0,TSMC,2330.TW,Taiwan,
2025-05-26,961.6505126953125,969.5328939469134,960.6652150388624,960.6652150388624,19329052.0,TSMC,2330.TW,Taiwan,
2025-05-27,950.812255859375,960.6652326040318,946.8710651615123,956.7240419061691,26355315.0,TSMC,2330.TW,Taiwan,
2025-05-28,952.7828369140625,970.5181947883677,952.7828369140625,969.5328971286841,26471533.0,TSMC,2330.TW,Taiwan,
2025-05-29,952.7828369140625,971.5034924480514,952.7828369140625,971.5034924480514,48602590.0,TSMC,2330.TW,Taiwan,
2025-06-02,932.0916137695312,946.8710791041433,932.0916137695312,943.9151860372209,33676511.0,TSMC,2330.TW,Taiwan,
2025-06-03,936.0328369140625,950.8123027600741,936.0328369140625,945.8858141447369,26020787.0,TSMC,2330.TW,Taiwan,
2025-06-04,975.4447021484375,975.4447021484375,955.7387485696811,959.6799392854324,37233567.0,TSMC,2330.TW,Taiwan,
2025-06-05,983.3270874023438,985.2976827678796,976.4300036229687,985.2976827678796,24414444.0,TSMC,2330.TW,Taiwan,
2025-06-06,980.3712158203125,982.3418112289966,976.4300250029444,982.3418112289966,13670307.0,TSMC,2330.TW,Taiwan,
2025-06-09,990.22412109375,995.1506092583954,985.2976329291045,990.22412109375,21674308.0,TSMC,2330.TW,Taiwan,
2025-06-10,1029.6361083984375,1034.5625969553678,1005.0036656137859,1009.9301541707162,44877640.0,TSMC,2330.TW,Taiwan,
2025-06-11,1049.342041015625,1054.2685294710975,1039.4890641046802,1049.342041015625,37178498.0,TSMC,2330.TW,Taiwan,
2025-06-12,1034.005126953125,1048.8473058089114,1034.005126953125,1043.8999128569826,25221606.0,TSMC,2330.TW,Taiwan,
2025-06-13,1019.1629638671875,1029.0577499241504,1014.215570838706,1029.0577499241504,28393455.0,TSMC,2330.TW,Taiwan,
2025-06-16,1014.215576171875,1019.162969226372,1004.3207900628811,1019.162969226372,28580673.0,TSMC,2330.TW,Taiwan,
2025-06-17,1034.005126953125,1038.9525199050538,1024.1103410492674,1029.0577340011962,26517379.0,TSMC,2330.TW,Taiwan,
2025-06-18,1043.89990234375,1043.89990234375,1019.1629378332345,1029.0577236374406,37931721.0,TSMC,2330.TW,Taiwan,
2025-06-19,1024.1103515625,1034.0051375679348,1019.1629585597826,1034.0051375679348,24002557.0,TSMC,2330.TW,Taiwan,
2025-06-20,1043.89990234375,1043.89990234375,1014.2155449311315,1019.1629378332345,57831332.0,TSMC,2330.TW,Taiwan,
2025-06-23,1009.2681274414062,1019.1629130045573,1004.3207346598307,1014.2155202229818,32143872.0,TSMC,2330.TW,Taiwan,
2025-06-24,1038.952392578125,1038.952392578125,1029.0576078869049,1034.005000232515,28163537.0,TSMC,2330.TW,Taiwan,
2025-06-25,1058.7421875,1058.7421875,1043.900007301402,1048.8474007009345,38783736.0,TSMC,2330.TW,Taiwan,
2025-06-26,1063.689453125,1068.6368459302325,1053.794667514535,1063.689453125,36056692.0,TSMC,2330.TW,Taiwan,
2025-06-27,1068.636962890625,1068.636962890625,1048.8473895037616,1058.7421761971932,32549027.0,TSMC,2330.TW,Taiwan,
2025-06-30,1048.8472900390625,1068.6368615492336,1048.8472900390625,1063.6894686716907,32413717.0,TSMC,2330.TW,Taiwan,
2025-07-01,1073.5843505859375,1083.4791372272825,1063.6895639445925,1068.636957265265,44299887.0,TSMC,2330.TW,Taiwan,
2025-07-02,1073.5843505859375,1073.5843505859375,1058.74217062392,1063.6895639445925,23822731.0,TSMC,2330.TW,Taiwan,
2025-07-03,1078.5316162109375,1093.373794415675,1078.5316162109375,1093.373794415675,36973556.0,TSMC,2330.TW,Taiwan,
2025-07-04,1073.5843505859375,1088.426530547955,1068.636957265265,1083.4791372272825,20363322.0,TSMC,2330.TW,Taiwan,
2025-07-07,1068.636962890625,1073.584356237341,1058.7421761971932,1068.636962890625,18829372.0,TSMC,2330.TW,Taiwan,
2025-07-08,1068.636962890625,1068.636962890625,1053.7947828504775,1058.7421761971932,27461252.0,TSMC,2330.TW,Taiwan,
2025-07-09,1078.5316162109375,1078.5316162109375,1053.7946525363748,1058.7420452712872,23618216.0,TSMC,2330.TW,Taiwan,
2025-07-10,1088.4263916015625,1088.4263916015625,1078.5316062233665,1083.4789989124645,22350503.0,TSMC,2330.TW,Taiwan,
2025-07-11,1088.4263916015625,1088.4263916015625,1078.5316062233665,1083.4789989124645,28249780.0,TSMC,2330.TW,Taiwan,
2025-07-14,1083.4791259765625,1088.426519245862,1073.5843394379638,1088.426519245862,25760632.0,TSMC,2330.TW,Taiwan,
2025-07-15,1098.3212890625,1103.2686822564751,1078.531716286599,1083.4791094805744,45416390.0,TSMC,2330.TW,Taiwan,
2025-07-16,1118.1107177734375,1118.1107177734375,1108.2159326603983,1108.2159326603983,31013743.0,TSMC,2330.TW,Taiwan,
2025-07-17,1118.1107177734375,1123.0581103299571,1103.2685401038786,1118.1107177734375,30648595.0,TSMC,2330.TW,Taiwan,
2025-07-18,1142.8477783203125,1147.795171300054,1132.9529923608293,1142.8477783203125,46645034.0,TSMC,2330.TW,Taiwan,
2025-07-21,1137.900390625,1137.900390625,1123.0582116168478,1132.9529976222825,26749324.0,TSMC,2330.TW,Taiwan,
2025-07-22,1118.1107177734375,1147.7950731125552,1118.1107177734375,1132.9528954429964,50457506.0,TSMC,2330.TW,Taiwan,
2025-07-23,1132.952880859375,1132.952880859375,1123.0580958737037,1128.0054883665393,29747757.0,TSMC,2330.TW,Taiwan,
2025-07-24,1132.952880859375,1142.8476658450463,1132.952880859375,1137.9002733522107,15055463.0,TSMC,2330.TW,Taiwan,
2025-07-25,1132.952880859375,1142.8476658450463,1128.0054883665393,1137.9002733522107,22476546.0,TSMC,2330.TW,Taiwan,
2025-07-28,1132.952880859375,1147.7950583378822,1132.952880859375,1142.8476658450463,20606376.0,TSMC,2330.TW,Taiwan,
2025-07-29,1123.05810546875,1132.9528905389593,1113.1633203985407,1132.9528905389593,31763255.0,TSMC,2330.TW,Taiwan,
2025-07-30,1142.8477783203125,1147.795171300054,1132.9529923608293,1137.900385340571,34182363.0,TSMC,2330.TW,Taiwan,
2025-07-31,1147.795166015625,1152.742558972589,1142.847773058661,1147.795166015625,33230751.0,TSMC,2330.TW,Taiwan,
2025-08-04,1123.05810546875,1123.05810546875,1113.1633203985407,1118.1107129336453,23939021.0,TSMC,2330.TW,Taiwan,
2025-08-05,1137.900390625,1137.900390625,1128.0056046195652,1132.9529976222825,17012960.0,TSMC,2330.TW,Taiwan,
2025-08-06,1113.1634521484375,1123.058238389757,1113.1634521484375,1118.1108452690971,22023406.0,TSMC,2330.TW,Taiwan,
2025-08-07,1167.584716796875,1167.584716796875,1142.847752457958,1147.7951453257415,61370031.0,TSMC,2330.TW,Taiwan,
2025-08-08,1162.63720703125,1172.5319917719414,1157.6898146609042,1167.5845994015956,25958258.0,TSMC,2330.TW,Taiwan,
2025-08-11,1167.584716796875,1182.426895400225,1152.7425381935248,1157.6899310613082,35579367.0,TSMC,2330.TW,Taiwan,
2025-08-12,1167.584716796875,1177.4795025324418,1157.6899310613082,1167.584716796875,28917167.0,TSMC,2330.TW,Taiwan,
2025-08-13,1187.374267578125,1187.374267578125,1172.5320892333984,1172.5320892333984,37809952.0,TSMC,2330.TW,Taiwan,
2025-08-14,1162.63720703125,1177.4793841422872,1162.63720703125,1172.5319917719414,32991791.0,TSMC,2330.TW,Taiwan,
2025-08-15,1167.584716796875,1172.5321096646583,1157.6899310613082,1162.6373239290915,22231552.0,TSMC,2330.TW,Taiwan,
2025-08-18,1167.584716796875,1172.5321096646583,1157.6899310613082,1157.6899310613082,18219895.0,TSMC,2330.TW,Taiwan,
2025-08-19,1172.5321044921875,1172.5321044921875,1162.6373188002704,1167.584711646229,17867547.0,TSMC,2330.TW,Taiwan,
2025-08-20,1123.05810546875,1152.7424606793777,1123.05810546875,1152.7424606793777,66982023.0,TSMC,2330.TW,Taiwan,
2025-08-21,1137.900390625,1142.8477836277175,1128.0056046195652,1128.0056046195652,23424804.0,TSMC,2330.TW,Taiwan,
2025-08-22,1123.05810546875,1142.8476756091684,1123.05810546875,1142.8476756091684,19205763.0,TSMC,2330.TW,Taiwan,
2025-08-25,1157.68994140625,1167.584727230235,1147.795155582265,1152.7425484942576,25103514.0,TSMC,2330.TW,Taiwan,
2025-08-26,1162.63720703125,1172.5319917719414,1147.7950299202128,1152.7424222905586,35508897.0,TSMC,2330.TW,Taiwan,
2025-08-27,1177.4794921875,1177.4794921875,1167.5847065388657,1177.4794921875,21952558.0,TSMC,2330.TW,Taiwan,
2025-08-28,1147.795166015625,1172.5321308004445,1147.795166015625,1172.5321308004445,19975237.0,TSMC,2330.TW,Taiwan,
2025-08-29,1147.795166015625,1172.5321308004445,1147.795166015625,1167.5847378434805,19522740.0,TSMC,2330.TW,Taiwan,
2025-09-01,1152.74267578125,1152.74267578125,1132.9531019480955,1137.9004954063842,22018940.0,TSMC,2330.TW,Taiwan,
2025-09-02,1147.795166015625,1162.6373448865168,1142.847773058661,1157.6899519295528,14037411.0,TSMC,2330.TW,Taiwan,
2025-09-03,1147.795166015625,1147.795166015625,1132.9529871447332,1142.847773058661,19511981.0,TSMC,2330.TW,Taiwan,
2025-09-04,1147.795166015625,1162.6373448865168,1147.795166015625,1157.6899519295528,24333323.0,TSMC,2330.TW,Taiwan,
2025-09-05,1167.584716796875,1167.584716796875,1157.6899310613082,1162.6373239290915,27133819.0,TSMC,2330.TW,Taiwan,
2025-09-08,1167.584716796875,1182.426895400225,1167.584716796875,1182.426895400225,27281959.0,TSMC,2330.TW,Taiwan,
2025-09-09,1187.374267578125,1187.374267578125,1177.4794820149739,1182.4268747965496,31329096.0,TSMC,2330.TW,Taiwan,
2025-09-10,1212.1112060546875,1217.0585987324619,1202.216420699139,1207.1638133769134,39665156.0,TSMC,2330.TW,Taiwan,
2025-09-11,1226.9534912109375,1246.7430636498236,1222.006098101216,1241.795670540102,30345708.0,TSMC,2330.TW,Taiwan,
2025-09-12,1246.7430419921875,1246.7430419921875,1236.8482559446304,1241.795648968409,26492972.0,TSMC,2330.TW,Taiwan,
2025-09-15,1241.795654296875,1246.7430473418824,1236.8482612518674,1246.7430473418824,24589707.0,TSMC,2330.TW,Taiwan,
2025-09-16,1271.5987548828125,1276.5659375190735,1251.7300243377686,1256.6972069740295,40130070.0,TSMC,2330.TW,Taiwan,
2025-09-17,1256.697265625,1266.631631361166,1256.697265625,1261.664448493083,29283972.0,TSMC,2330.TW,Taiwan,
2025-09-18,1276.56591796875,1276.56591796875,1256.6971877279911,1266.6315528483706,24191307.0,TSMC,2330.TW,Taiwan,
2025-09-19,1256.697265625,1281.533179965415,1256.697265625,1276.565997097332,44913316.0,TSMC,2330.TW,Taiwan,
2025-09-22,1286.500244140625,1286.500244140625,1261.6643320915782,1261.6643320915782,28859955.0,TSMC,2330.TW,Taiwan,
2025-09-23,1331.2049560546875,1331.2049560546875,1306.3690426954583,1311.3362253673042,33953781.0,TSMC,2330.TW,Taiwan,
2025-09-24,1331.2049560546875,1346.1065040702251,1316.3034080391499,1341.1393213983793,44737182.0,TSMC,2330.TW,Taiwan,
2025-09-25,1311.336181640625,1321.270546653054,1311.336181640625,1311.336181640625,25861812.0,TSMC,2330.TW,Taiwan,
2025-09-26,1291.4674072265625,1306.3689542330228,1286.5002248910757,1301.401771897536,25793295.0,TSMC,2330.TW,Taiwan,
2025-09-30,1296.4346923828125,1311.3362405711207,1296.4346923828125,1301.4018751122485,36642789.0,TSMC,2330.TW,Taiwan,
2025-10-01,1316.3033447265625,1341.1392568912145,1316.3033447265625,1316.3033447265625,33837323.0,TSMC,2330.TW,Taiwan,
2025-10-02,1356.0408935546875,1361.008076314961,1346.1065280341404,1351.073710794414,29593487.0,TSMC,2330.TW,Taiwan,
2025-10-03,1390.8111572265625,1390.8111572265625,1356.0408782958984,1356.0408782958984,31032341.0,TSMC,2330.TW,Taiwan,
2025-10-07,1425.5814208984375,1435.5157862008657,1410.6798729447953,1410.6798729447953,38395572.0,TSMC,2330.TW,Taiwan,
2025-10-08,1405.7127685546875,1410.6799514824424,1395.7784026991774,1400.7455856269323,23064494.0,TSMC,2330.TW,Taiwan,
2025-10-09,1430.5487060546875,1445.4502550760906,1420.6143400404187,1430.5487060546875,39052134.0,TSMC,2330.TW,Taiwan,
2025-10-13,1405.7127685546875,1410.6799514824424,1380.876853915912,1380.876853915912,53850992.0,TSMC,2330.TW,Taiwan,
2025-10-14,1415.6470947265625,1450.4173742461624,1410.6799119380482,1445.450191457648,39889256.0,TSMC,2330.TW,Taiwan,
2025-10-15,1455.3843994140625,1455.3843994140625,1415.646941409583,1425.581305910703,41056405.0,TSMC,2330.TW,Taiwan,
2025-10-16,1475.2532958984375,1485.1876615273832,1455.3845646405462,1455.3845646405462,37737678.0,TSMC,2330.TW,Taiwan,
2025-10-17,1440.48291015625,1455.384457502694,1440.48291015625,1445.4500926050648,38077331.0,TSMC,2330.TW,Taiwan,
2025-10-20,1470.2861328125,1485.18768145587,1445.4502184068836,1450.4174012880069,33015553.0,TSMC,2330.TW,Taiwan,
2025-10-21,1470.2861328125,1490.1548643369933,1470.2861328125,1475.2533156936233,34601251.0,TSMC,2330.TW,Taiwan,
2025-10-22,1450.4173583984375,1460.3517238669199,1445.4501756641964,1450.4173583984375,27360948.0,TSMC,2330.TW,Taiwan,
2025-10-23,1440.48291015625,1445.4500926050648,1425.581362809806,1430.5485452586208,23570046.0,TSMC,2330.TW,Taiwan,
2025-10-27,1470.2861328125,1490.1548643369933,1470.2861328125,1490.1548643369933,32851952.0,TSMC,2330.TW,Taiwan,
2025-10-28,1465.31884765625,1480.220395259534,1460.3516651218222,1470.286030190678,28381919.0,TSMC,2330.TW,Taiwan,
2025-10-29,1495.1219482421875,1505.0563133467867,1480.2204005852886,1485.1875831375883,30631103.0,TSMC,2330.TW,Taiwan,
2025-10-30,1495.1219482421875,1510.0234958990864,1490.1547656898879,1505.0563133467867,27867757.0,TSMC,2330.TW,Taiwan,
2025-10-31,1490.15478515625,1514.9906982421876,1490.15478515625,1505.0563330078126,31928423.0,TSMC,2330.TW,Taiwan,
2025-11-03,1500.0892333984375,1510.023599182533,1480.2205018302463,1500.0892333984375,29118770.0,TSMC,2330.TW,Taiwan,
2025-11-04,1495.1219482421875,1514.990678451386,1485.1875831375883,1510.0234958990864,33925673.0,TSMC,2330.TW,Taiwan,
2025-11-05,1450.4173583984375,1475.2532720696436,1445.4501756641964,1470.2860893354025,56305422.0,TSMC,2330.TW,Taiwan,
2025-11-06,1455.3843994140625,1470.2859461657422,1455.3843994140625,1460.3515816646225,27411394.0,TSMC,2330.TW,Taiwan,
2025-11-07,1450.4173583984375,1455.3845411326788,1445.4501756641964,1450.4173583984375,20329390.0,TSMC,2330.TW,Taiwan,
2025-11-10,1465.31884765625,1475.253212725106,1455.3844825873941,1460.3516651218222,25281744.0,TSMC,2330.TW,Taiwan,
2025-11-11,1455.3843994140625,1485.187492917422,1455.3843994140625,1480.2203106668621,22444166.0,TSMC,2330.TW,Taiwan,
2025-11-12,1465.31884765625,1475.253212725106,1450.417300052966,1460.3516651218222,23642502.0,TSMC,2330.TW,Taiwan,
2025-11-13,1450.4173583984375,1460.3517238669199,1450.4173583984375,1450.4173583984375,21255597.0,TSMC,2330.TW,Taiwan,
2025-11-14,1420.6142578125,1430.5486232517483,1415.6470750928759,1415.6470750928759,26861702.0,TSMC,2330.TW,Taiwan,
2025-11-17,1435.5157470703125,1450.4172946177553,1435.5157470703125,1440.4829295861268,26602730.0,TSMC,2330.TW,Taiwan,
2025-11-18,1395.7783203125,1425.5814161198844,1395.7783203125,1425.5814161198844,42198432.0,TSMC,2330.TW,Taiwan,
2025-11-19,1385.8438720703125,1405.7126014189907,1385.8438720703125,1390.811054407482,35591948.0,TSMC,2330.TW,Taiwan,
2025-11-20,1445.4501953125,1450.4173781142613,1430.5486469072166,1440.483012510739,25964403.0,TSMC,2330.TW,Taiwan,
2025-11-21,1375.90966796875,1395.7783996361688,1375.90966796875,1385.8440338024593,54518246.0,TSMC,2330.TW,Taiwan,
