Date,Close,High,Low,Open,Volume,Stock_Name,Ticker,Country
2025-01-02,47.78537368774414,47.8423527827735,46.75027700795485,47.20609890053861,1124118.0,Inditex,ITX.MC,Spain
2025-01-03,47.462501525878906,47.97530253652185,47.424515460820054,47.671421261152084,952342.0,Inditex,ITX.MC,Spain
2025-01-06,48.35514831542969,48.48809953212672,47.39602379869201,47.72839278405897,1355155.0,Inditex,ITX.MC,Spain
2025-01-07,48.279178619384766,48.77298654438841,47.823356755354524,48.08925193706796,1837507.0,Inditex,ITX.MC,Spain
2025-01-08,48.12723922729492,48.52608201005222,47.690410382594,48.26018682154736,1367980.0,Inditex,ITX.MC,Spain
2025-01-09,48.526084899902344,48.64004309251971,47.70940625478068,47.72839566433311,806403.0,Inditex,ITX.MC,Spain
2025-01-10,47.614437103271484,48.77298660658632,47.32005418672767,48.56406689351639,1484834.0,Inditex,ITX.MC,Spain
2025-01-13,46.44639587402344,47.22509206214864,46.398915105976855,47.158618262373345,1705354.0,Inditex,ITX.MC,Spain
2025-01-14,46.87372970581055,47.139624903063975,46.50337464605031,46.70279604399038,1659374.0,Inditex,ITX.MC,Spain
2025-01-15,47.74739074707031,48.01328958538008,46.816753869362685,46.86423464038388,2218729.0,Inditex,ITX.MC,Spain
2025-01-16,46.54135513305664,48.526081569723296,46.50337269400792,48.41212700747671,2367955.0,Inditex,ITX.MC,Spain
2025-01-17,46.89271926879883,47.063652917975205,46.57933970445878,46.66480652904697,2366862.0,Inditex,ITX.MC,Spain
2025-01-20,46.48438262939453,47.20609973307626,46.46538959738311,47.035166067523924,1283467.0,Inditex,ITX.MC,Spain
2025-01-21,46.038055419921875,46.607835512445064,45.981076323904425,46.43690184694316,2167453.0,Inditex,ITX.MC,Spain
2025-01-22,46.218482971191406,46.75027699027993,45.952587772922335,46.00006854082033,1880304.0,Inditex,ITX.MC,Spain
2025-01-23,46.24697494506836,46.455891051108246,45.62021938184782,45.971581416026645,1572866.0,Inditex,ITX.MC,Spain
2025-01-24,46.44639587402344,46.588841800713574,45.92410018041025,46.40840981056601,1227539.0,Inditex,ITX.MC,Spain
2025-01-27,46.152008056640625,46.53186143574849,45.95258666275663,46.12352032110014,1401791.0,Inditex,ITX.MC,Spain
2025-01-28,47.576454162597656,47.671419321380625,45.905107216071784,46.04755314297103,2642243.0,Inditex,ITX.MC,Spain
2025-01-29,48.88694381713867,49.133849604614575,47.86134547180518,47.91832094387627,2411564.0,Inditex,ITX.MC,Spain
2025-01-30,50.08348083496094,50.216428436880086,48.67802544240024,48.81097666686984,2531956.0,Inditex,ITX.MC,Spain
2025-01-31,50.06448745727539,50.44433722834346,49.91254682433808,50.121462930532864,1608285.0,Inditex,ITX.MC,Spain
2025-02-03,49.13385009765625,49.665640495924634,48.43112241380823,48.75399670813563,1647119.0,Inditex,ITX.MC,Spain
2025-02-04,49.70362854003906,50.0454958797207,48.62105104608093,48.71601258597003,1202431.0,Inditex,ITX.MC,Spain
2025-02-05,49.532691955566406,49.72261864671937,48.962915504657836,49.30477920167278,1625178.0,Inditex,ITX.MC,Spain
2025-02-06,50.08348083496094,50.235421468947166,49.19082644056019,49.608665900935165,1555227.0,Inditex,ITX.MC,Spain
2025-02-07,50.00750732421875,50.653255906445914,49.85556669443297,50.33038161533233,2224075.0,Inditex,ITX.MC,Spain
2025-02-10,50.57728576660156,50.67225092804122,49.8175825878368,49.8745616847006,1167902.0,Inditex,ITX.MC,Spain
2025-02-11,50.82419204711914,51.01411874925411,50.425345610380646,50.65325837745272,1021217.0,Inditex,ITX.MC,Spain
2025-02-12,51.45094299316406,51.621876647431066,50.7862014068535,51.09008265387258,1446770.0,Inditex,ITX.MC,Spain
2025-02-13,51.52691650390625,51.94475597609911,51.147066719472505,51.83080140302404,1280473.0,Inditex,ITX.MC,Spain
2025-02-14,51.60288619995117,51.92576049389103,51.37497344200228,51.46993860054365,1226700.0,Inditex,ITX.MC,Spain
2025-02-17,52.30561447143555,52.30561447143555,51.564900716680825,51.735834381428035,970899.0,Inditex,ITX.MC,Spain
2025-02-18,52.780426025390625,53.02732817948054,52.07769837943436,52.41956568705902,1692812.0,Inditex,ITX.MC,Spain
2025-02-19,50.995121002197266,52.89438060285601,50.824187348333965,52.76143301041793,1749379.0,Inditex,ITX.MC,Spain
2025-02-20,51.12807083129883,51.24202539800939,50.71023500499321,50.84318260324726,1317104.0,Inditex,ITX.MC,Spain
2025-02-21,49.798587799072266,51.14706406354847,49.798587799072266,51.10907800031244,2448184.0,Inditex,ITX.MC,Spain
2025-02-24,49.20981979370117,49.93154052675754,48.981910652510045,49.66564169863391,2271003.0,Inditex,ITX.MC,Spain
2025-02-25,49.34276580810547,49.98851439161065,48.65903478399144,48.81097541407793,1370383.0,Inditex,ITX.MC,Spain
2025-02-26,50.159446716308594,50.311387342345206,49.39974358612554,49.39974358612554,1004316.0,Inditex,ITX.MC,Spain
2025-02-27,49.05787658691406,49.55168453034143,48.564068643486685,49.26679630751226,1547285.0,Inditex,ITX.MC,Spain
