Date,Close,High,Low,Open,Volume,Stock_Name,Ticker,Country,Adj Close
2025-01-20,30.06302261352539,30.534967787342183,29.638269616655,29.732659371552288,12477239.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-01-21,30.393388748168945,30.582168275930492,29.968635710872967,30.5349706934876,5885121.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-01-22,29.685466766357422,30.487775219230663,29.591077007097358,30.251801721247965,7966412.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-01-23,29.166322708129883,30.157412436279223,29.07193295302021,29.921438948672453,9239913.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-01-24,29.9686336517334,29.9686336517334,29.307907150301386,29.449492686561733,8141130.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-01-27,30.95972442626953,31.337283490274192,30.15741591609723,30.20460989893029,16383170.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-01-28,31.384475708007812,31.384475708007812,31.384475708007812,31.384475708007812,0.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-03,29.543880462646484,30.298994916513312,29.16632323571307,30.20460696003111,26147561.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-04,29.307907104492188,30.157413119386934,29.071933611540288,29.921439626435035,14549714.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-05,28.222429275512695,29.591076248877094,27.372925064609046,29.307906978352634,25511794.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-06,27.93926429748535,28.458405305918237,27.75048476696338,28.222431792933286,20870699.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-07,27.9864559173584,28.41120892500808,27.561704710043593,27.93926193887949,16444117.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-10,27.844871520996094,28.36401247328751,27.561704056170743,27.986455253408767,18388121.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-11,26.71219825744629,27.939261481493638,26.47622476824505,27.844871725746174,27809635.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-12,27.089757919311523,27.51450912969003,26.853784424545168,26.900978403364483,18247777.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-13,27.56170654296875,28.50560057799734,27.184147488689316,27.231343270641744,26506810.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-14,28.080846786499023,28.22243052787657,27.703289542713925,27.98645702546901,16742734.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-17,28.364013671875,28.64718294900116,27.939262456688123,28.175235954125803,13303943.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-18,28.080846786499023,28.36401426925411,27.750483523061458,28.36401426925411,14033936.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-19,27.9864559173584,28.22242941042269,27.561704710043593,27.844872181586798,7679349.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-20,28.17523765563965,28.59998889647742,27.51451110277864,27.608900867520934,11372439.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-21,27.844871520996094,28.222428740874836,27.46731430111735,28.222428740874836,18046283.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-24,29.07193374633789,29.496686755754713,27.656092782061666,27.797678318757196,24705732.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-25,28.458404541015625,28.741573829187583,28.175237053178645,28.55279430373961,13710611.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-26,28.930349349975586,29.119128861039652,28.599986105780886,28.647181883714328,9169347.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-27,29.543880462646484,29.827049733097695,28.505598538663307,28.69437625196258,24060922.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-02-28,30.11021614074707,30.723746837906727,29.166322206552273,29.54387942016323,29887157.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-03,30.534969329833984,31.856422364480366,30.48777535016872,30.58216691016909,25264657.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-04,29.591075897216797,30.534968053409855,29.591075897216797,30.534968053409855,11206238.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-05,30.346193313598633,30.487775252139176,29.402297520314082,29.543881259189543,9055016.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-06,30.95972442626953,31.054115992605738,30.34619544809956,30.676556928601077,13908733.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-07,30.7237491607666,31.384475684790914,30.393387699089388,30.6765551806227,8925942.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-10,30.346193313598633,30.959722248613993,30.01582825566436,30.865334289586965,9441273.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-11,30.440580368041992,30.534968324264156,29.40229664658444,30.01582736370281,10747364.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-12,29.779855728149414,30.44058226488557,29.49668824116819,30.063025015465612,9743565.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-13,29.402297973632812,30.015828718442386,29.071934710939985,29.779855216566787,7355977.0,Galaxy Entertainment,0027.HK,Hong Kong,
