Date,Close,High,Low,Open,Volume,Stock_Name,Ticker,Country,Adj Close
2025-01-02,2525.446044921875,2532.441740337171,2465.9826338918583,2476.4761770148025,6040823.0,Shell,SHEL.L,UK,
2025-01-03,2564.92138671875,2574.9152358779893,2526.445067455679,2532.4413769512225,10583950.0,Shell,SHEL.L,UK,
2025-01-06,2575.91455078125,2583.9096298913373,2559.424700116695,2577.913320558772,7942966.0,Shell,SHEL.L,UK,
2025-01-07,2615.390869140625,2623.525756693018,2574.4160790623805,2579.4130046816786,18385646.0,Shell,SHEL.L,UK,
2025-01-08,2577.91357421875,2593.156147195794,2552.928949541305,2586.90803910263,10527716.0,Shell,SHEL.L,UK,
2025-01-09,2611.892578125,2627.522851454817,2597.4014962873066,2600.8993436274395,13478482.0,Shell,SHEL.L,UK,
2025-01-10,2623.3857421875,2672.995108447756,2598.4011160714285,2605.89650390625,20667251.0,Shell,SHEL.L,UK,
2025-01-13,2661.362060546875,2670.856217353182,2636.377437372383,2665.359600254794,27281071.0,Shell,SHEL.L,UK,
2025-01-14,2671.355712890625,2671.355712890625,2620.8867777986025,2624.3846247851784,21103161.0,Shell,SHEL.L,UK,
2025-01-15,2679.85107421875,2687.8461548056416,2661.8621428982437,2683.8486145121956,7715071.0,Shell,SHEL.L,UK,
2025-01-16,2687.34619140625,2710.332045776776,2680.350496597829,2693.3425012420394,11776593.0,Shell,SHEL.L,UK,
2025-01-17,2718.826904296875,2733.8176793619195,2708.333361751344,2716.8281342882024,11853851.0,Shell,SHEL.L,UK,
2025-01-20,2720.82568359375,2740.505467762435,2707.833678493027,2712.8306035317664,12675997.0,Shell,SHEL.L,UK,
2025-01-21,2693.84228515625,2721.3253728363825,2689.4848591718796,2715.828755300356,8134101.0,Shell,SHEL.L,UK,
2025-01-22,2694.342041015625,2709.3328164663794,2673.8546478995936,2682.8491131700466,7083339.0,Shell,SHEL.L,UK,
2025-01-23,2681.349853515625,2700.1112566605193,2664.8819607819723,2667.3584640451745,7793224.0,Shell,SHEL.L,UK,
2025-01-24,2618.388427734375,2672.8549045708346,2615.3902730461296,2672.3552121227935,10594536.0,Shell,SHEL.L,UK,
2025-01-27,2581.9111328125,2617.888992607836,2581.9111328125,2604.397295184585,6118913.0,Shell,SHEL.L,UK,
2025-01-28,2579.41259765625,2610.893224090257,2576.414442757773,2604.3972218102235,5650177.0,Shell,SHEL.L,UK,
2025-01-29,2593.40380859375,2606.395812259152,2556.5685698361294,2573.4161106469774,8374553.0,Shell,SHEL.L,UK,
2025-01-30,2661.362060546875,2670.356524889692,2584.90911363293,2585.9084985599097,8887877.0,Shell,SHEL.L,UK,
2025-01-31,2676.8525390625,2694.342751325857,2658.863610295233,2664.3602274185646,8534089.0,Shell,SHEL.L,UK,
2025-02-03,2625.38427734375,2663.8605981194387,2612.392272925985,2654.3664410449182,13224191.0,Shell,SHEL.L,UK,
2025-02-04,2650.368896484375,2654.3664362980767,2598.40087890625,2619.887655404898,33837130.0,Shell,SHEL.L,UK,
2025-02-05,2643.37353515625,2669.857239761785,2619.8879857890774,2651.3686157918833,22247033.0,Shell,SHEL.L,UK,
2025-02-06,2644.8720703125,2692.342851850321,2638.824767062012,2647.870224935941,6027868.0,Shell,SHEL.L,UK,
2025-02-07,2643.37353515625,2653.8670784905185,2630.881221663073,2642.873842616523,7001590.0,Shell,SHEL.L,UK,
2025-02-10,2637.876708984375,2651.868098992248,2615.890238972003,2645.372096488593,10542669.0,Shell,SHEL.L,UK,
2025-02-11,2697.83984375,2705.449174905711,2648.869978092008,2652.8675181457215,8360709.0,Shell,SHEL.L,UK,
2025-02-12,2699.838623046875,2702.8367780974545,2670.8564575579394,2680.8503077265377,6118467.0,Shell,SHEL.L,UK,
2025-02-13,2650.141845703125,2656.6385162658516,2623.1556756733366,2632.6508095727063,7079010.0,Shell,SHEL.L,UK,
2025-02-14,2672.630615234375,2692.6203730147367,2639.647514896778,2648.1431619534314,10577558.0,Shell,SHEL.L,UK,
